Text,Topics
(k)the Royal Marines Police;,"['0.250*""marines"" + 0.250*""police"" + 0.250*""k"" + 0.250*""royal""']"
(l)the British Transport Police;,"['0.250*""british"" + 0.250*""police"" + 0.250*""transport"" + 0.250*""l""']"
(m)the States of Jersey Police Force;,"['0.250*""jersey"" + 0.250*""force"" + 0.250*""states"" + 0.250*""police""']"
(n)the salaried police force of the Island of Guernsey;,"['0.167*""force"" + 0.167*""guernsey"" + 0.167*""n"" + 0.167*""island"" + 0.167*""police""']"
(o)the Isle of Man Constabulary.,"['0.333*""constabulary"" + 0.333*""isle"" + 0.333*""man""']"
(1C)Where—,[]
"(a)fingerprints or samples have been taken from any person in connection with the investigation of an offence but otherwise than in circumstances to which subsection (1) above applies, and","['0.091*""offence"" + 0.091*""fingerprints"" + 0.091*""person"" + 0.091*""subsection"" + 0.091*""taken""']"
"(b)that person has given his consent in writing to the use in a speculative search of the fingerprints or of the samples and of information derived from them,","['0.083*""given"" + 0.083*""writing"" + 0.083*""search"" + 0.083*""consent"" + 0.083*""information""']"
"the fingerprints or, as the case may be, those samples and that information may be checked against any of the fingerprints, samples or information mentioned in paragraph (a) or (b) of that subsection.","['0.125*""samples"" + 0.125*""information"" + 0.125*""fingerprints"" + 0.125*""may"" + 0.083*""case""']"
(1D)A consent given for the purposes of subsection (1C) above shall not be capable of being withdrawn.”,"['0.143*""withdrawn"" + 0.143*""subsection"" + 0.143*""given"" + 0.143*""capable"" + 0.143*""consent""']"
F18382 Restriction on use and destruction of fingerprints and samplesE+W. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"['0.250*""restriction"" + 0.250*""fingerprints"" + 0.250*""use"" + 0.250*""destruction""']"
"Textual AmendmentsF183S. 82 repealed (31.10.2013) by Protection of Freedoms Act 2012 (c. 9), s. 120, Sch. 10 Pt. 1 (with s. 97); S.I. 2013/2104, art. 3(d)83 Provision for Northern Ireland corresponding to s. 82N.I.(1)Article 64 of the Police and Criminal Evidence (Northern Ireland) Order 1989 (S.I. 1989 1341 (N.I. 12)) (destruction of fingerprints and samples) shall be amended as follows.","['0.062*""ireland"" + 0.062*""northern"" + 0.042*""fingerprints"" + 0.042*""evidence"" + 0.042*""protection""']"
(2)For paragraphs (1) and (2) (obligation to destroy fingerprints and samples of persons who are not prosecuted or who are cleared) there shall be substituted—,"['0.111*""samples"" + 0.111*""paragraphs"" + 0.111*""cleared"" + 0.111*""fingerprints"" + 0.111*""shall""']"
“(1A)Where—,[]
(a)fingerprints or samples are taken from a person in connection with the investigation of an offence; and,"['0.143*""offence"" + 0.143*""investigation"" + 0.143*""samples"" + 0.143*""taken"" + 0.143*""person""']"
"(b)paragraph (3) does not require them to be destroyed,","['0.250*""destroyed"" + 0.250*""b"" + 0.250*""require"" + 0.250*""paragraph""']"
"the fingerprints or samples may be retained after they have fulfilled the purposes for which they were taken but shall not be used by any person except for purposes related to the prevention or detection of crime, the investigation of an offence or the conduct of a prosecution.","['0.077*""purposes"" + 0.051*""shall"" + 0.051*""used"" + 0.051*""prosecution"" + 0.051*""conduct""']"
(1B)In paragraph (1A)—,"['1.000*""paragraph""']"
(a)the reference to using a fingerprint includes a reference to allowing any check to be made against it under Article 63A(1) and to disclosing it to any person;,"['0.143*""reference"" + 0.095*""using"" + 0.095*""check"" + 0.095*""article"" + 0.095*""includes""']"
(b)the reference to using a sample includes a reference to allowing any check to be made under Article 63A(1) against it or against information derived from it and to disclosing it or any such information to any person;,"['0.107*""information"" + 0.107*""reference"" + 0.071*""disclosing"" + 0.071*""made"" + 0.071*""includes""']"
(c)the reference to crime includes a reference to any conduct which—,"['0.273*""reference"" + 0.182*""conduct"" + 0.182*""crime"" + 0.182*""includes"" + 0.182*""c""']"
(i)constitutes one or more criminal offences (whether under the law of a part of the United Kingdom or of a country or territory outside the United Kingdom); or,"['0.115*""kingdom"" + 0.115*""united"" + 0.077*""outside"" + 0.077*""criminal"" + 0.077*""law""']"
"(ii)is, or corresponds to, any conduct which, if it all took place in any one part of the United Kingdom, would constitute one or more criminal offences;","['0.111*""one"" + 0.074*""place"" + 0.074*""part"" + 0.074*""corresponds"" + 0.074*""kingdom""']"
and,[]
"(d)the references to an investigation and to a prosecution include references, respectively, to any investigation outside the United Kingdom of any crime or suspected crime and to a prosecution brought in respect of any crime in a country or territory outside the United Kingdom.”","['0.111*""crime"" + 0.083*""kingdom"" + 0.083*""references"" + 0.083*""prosecution"" + 0.083*""outside""']"
"(3)In paragraph (3), for “paragraph (3A)” there shall be substituted “ the following provisions of this Article ”.","['0.231*""paragraph"" + 0.154*""article"" + 0.154*""following"" + 0.154*""provisions"" + 0.154*""shall""']"
(4)For paragraphs (3A) and (3B) (power to retain samples for elimination purposes and restriction on use) there shall be substituted—,"['0.111*""use"" + 0.111*""samples"" + 0.111*""retain"" + 0.111*""shall"" + 0.111*""restriction""']"
“(3AA)Samples and fingerprints are not required to be destroyed under paragraph (3) if—,"['0.200*""paragraph"" + 0.200*""samples"" + 0.200*""destroyed"" + 0.200*""required"" + 0.200*""fingerprints""']"
(a)they were taken for the purposes of the investigation of an offence of which a person has been convicted; and,"['0.167*""investigation"" + 0.167*""offence"" + 0.167*""taken"" + 0.167*""person"" + 0.167*""purposes""']"
"(b)a sample or, as the case may be, fingerprint was also taken from the convicted person for the purposes of that investigation.","['0.091*""investigation"" + 0.091*""may"" + 0.091*""fingerprint"" + 0.091*""also"" + 0.091*""case""']"
"(3AB)Subject to paragraph (3AC), where a person is entitled under paragraph (3) to the destruction of any fingerprint or sample taken from him (or would be but for paragraph (3AA)), neither the fingerprint nor the sample, nor any information derived from the sample, shall be used—","['0.129*""sample"" + 0.129*""paragraph"" + 0.097*""fingerprint"" + 0.065*""person"" + 0.065*""would""']"
(a)in evidence against the person who is or would be entitled to the destruction of that fingerprint or sample; or,"['0.143*""person"" + 0.143*""evidence"" + 0.143*""fingerprint"" + 0.143*""sample"" + 0.143*""destruction""']"
(b)for the purposes of the investigation of any offence;,"['0.250*""investigation"" + 0.250*""purposes"" + 0.250*""offence"" + 0.250*""b""']"
and paragraph (1B) applies for the purposes of this paragraph as it applies for the purposes of paragraph (1A).,"['0.400*""paragraph"" + 0.300*""applies"" + 0.300*""purposes""']"
(3AC)Where a person from whom a fingerprint or sample has been taken consents in writing to its retention—,"['0.167*""consents"" + 0.167*""person"" + 0.167*""fingerprint"" + 0.167*""sample"" + 0.167*""writing""']"
(a)that sample need not be destroyed under paragraph (3); and,"['0.250*""destroyed"" + 0.250*""need"" + 0.250*""paragraph"" + 0.250*""sample""']"
"(b)paragraph (3AB) shall not restrict the use that may be made of the fingerprint or sample or, in the case of a sample, of any information derived from it;","['0.120*""sample"" + 0.080*""fingerprint"" + 0.080*""information"" + 0.080*""shall"" + 0.080*""made""']"
and a consent given for the purposes of this paragraph shall not be capable of being withdrawn.,"['0.143*""purposes"" + 0.143*""capable"" + 0.143*""shall"" + 0.143*""paragraph"" + 0.143*""given""']"
"(3AD)For the purposes of paragraph (3AC) it shall be immaterial whether the consent is given at, before or after the time when the entitlement to the destruction of the fingerprint or sample arises.”","['0.077*""entitlement"" + 0.077*""arises"" + 0.077*""destruction"" + 0.077*""time"" + 0.077*""paragraph""']"
"(5)In paragraph (8)(a) (saving for power conferred by Immigration Act 1971 (c. 77)), after “1971” there shall be inserted “ or section 20 of the Immigration and Asylum Act 1999 (c. 33) (disclosure of police information to the Secretary of State for use for immigration purposes); ”.","['0.108*""immigration"" + 0.081*""act"" + 0.054*""information"" + 0.054*""state"" + 0.054*""paragraph""']"
"(6)The fingerprints, samples and information the retention and use of which, in accordance with the amended provisions of Article 64 of the Order of 1989, is authorised by this section include—","['0.083*""samples"" + 0.083*""fingerprints"" + 0.083*""authorised"" + 0.083*""provisions"" + 0.083*""use""']"
"(a)fingerprints and samples the destruction of which should have taken place before the commencement of this section, but did not; and","['0.143*""destruction"" + 0.143*""place"" + 0.143*""commencement"" + 0.143*""fingerprints"" + 0.143*""section""']"
"(b)information deriving from any such samples or from samples the destruction of which did take place, in accordance with that Article, before the commencement of this section.","['0.130*""samples"" + 0.087*""b"" + 0.087*""article"" + 0.087*""destruction"" + 0.087*""information""']"
F18484 Amendment of Terrorism Act 2000 equivalent to s. 82E+W+N.I.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"['0.250*""equivalent"" + 0.250*""terrorism"" + 0.250*""act"" + 0.250*""amendment""']"
"Textual AmendmentsF184S. 84 repealed (31.10.2013) by Protection of Freedoms Act 2012 (c. 9), s. 120, Sch. 10 Pt. 1 (with s. 97); S.I. 2013/2104, art. 3(d) Persons authorised by the Secretary of StateE+W85 Power to apply 1984 Act provisionsE+WAfter section 114 of the 1984 Act (application of Act to Customs and Excise) there shall be inserted—","['0.128*""act"" + 0.051*""shall"" + 0.051*""excise"" + 0.051*""repealed"" + 0.051*""sch""']"
“114A Power to apply Act to officers of the Secretary of State etc.(1)The Secretary of State may by order direct that—,"['0.136*""state"" + 0.136*""secretary"" + 0.091*""order"" + 0.091*""officers"" + 0.091*""power""']"
"(a)the provisions of Schedule 1 to this Act so far as they relate to special procedure material, and","['0.125*""act"" + 0.125*""provisions"" + 0.125*""schedule"" + 0.125*""special"" + 0.125*""material""']"
"(b)the other provisions of this Act so far as they relate to the provisions falling within paragraph (a) above,","['0.176*""provisions"" + 0.118*""relate"" + 0.118*""far"" + 0.118*""paragraph"" + 0.118*""b""']"
"shall apply, with such modifications as may be specified in the order, for the purposes of investigations falling within subsection (2) as they apply for the purposes of investigations of offences conducted by police officers.","['0.091*""purposes"" + 0.091*""investigations"" + 0.091*""apply"" + 0.061*""specified"" + 0.061*""within""']"
(2)An investigation falls within this subsection if—,"['0.250*""subsection"" + 0.250*""falls"" + 0.250*""investigation"" + 0.250*""within""']"
