Text,Topics
"Commencement InformationI120S. 163(1)(3) in force at 1.4.2006 for S. by S.S.I. 2006/166, art. 2(1)(c)I121S. 163(1)(2) in force at 6.4.2006 for specified purposes for E.W. by S.I. 2006/378, art. 7(a)I122S. 163(2) in force at 1.4.2006 for specified purposes for S. by S.S.I. 2006/166, art. 2(1)(c)I123S. 163(2) in force at 25.9.2006 for specified purposes for E.W. by S.I. 2006/2182, art. 2I124S. 163(2) in force at 12.11.2007 for specified purposes for E.W. by S.I. 2007/3064, art. 2I125S. 163(2) in force at 29.2.2008 for specified purposes for E.W. by S.I. 2008/306, art. 2I126S. 163(2) in force at 1.4.2008 for N.I. by S.I. 2008/697, art. 2(a)I127S. 163(2) in force at 9.3.2015 for specified purposes by S.I. 2015/188, art. 2I128S. 163(2) in force at 27.3.2020 for E.W. for specified purposes and immediately after the coming into force of 2020 c. 7, s. 9(8) for E.W. for further specified purposes by S.I. 2020/357, art. 2I129S. 163(3) in force at 6.4.2006 for specified purposes for E.W. by S.I. 2006/378, art. 7(b)I130S. 163(3) in force at 3.12.2007 for N.I. by S.I. 2007/3341, art. 2(a)I131S. 163(4) in force at 7.7.2005, see s. 178(2)164Criminal records checks: verification of identityU.K.(1)Section 118 of the Police Act 1997 (evidence of identity) is amended as follows.","['0.177*""force"" + 0.152*""art"" + 0.127*""specified"" + 0.127*""purposes"" + 0.038*""c""']"
(2)In subsection (1) after “117” insert “ or 120 ”.,"['0.500*""insert"" + 0.500*""subsection""']"
(3)After subsection (2) insert—,"['1.000*""subsection""']"
“(2A)For the purpose of verifying evidence of identity supplied in pursuance of subsection (1) the Secretary of State may obtain such information as he thinks is appropriate from data held—,"['0.067*""appropriate"" + 0.067*""purpose"" + 0.067*""verifying"" + 0.067*""data"" + 0.067*""secretary""']"
(a)by the United Kingdom Passport Agency;,"['0.250*""agency"" + 0.250*""kingdom"" + 0.250*""united"" + 0.250*""passport""']"
(b)by the Driver and Vehicle Licensing Agency;,"['0.200*""agency"" + 0.200*""b"" + 0.200*""driver"" + 0.200*""licensing"" + 0.200*""vehicle""']"
(c)by Driver and Vehicle Licensing Northern Ireland;,"['0.167*""c"" + 0.167*""ireland"" + 0.167*""driver"" + 0.167*""licensing"" + 0.167*""northern""']"
(d)by the Secretary of State in connection with keeping records of national insurance numbers;,"['0.125*""keeping"" + 0.125*""secretary"" + 0.125*""connection"" + 0.125*""numbers"" + 0.125*""insurance""']"
(e)by such other persons or for such purposes as is prescribed.”,"['0.250*""e"" + 0.250*""prescribed"" + 0.250*""purposes"" + 0.250*""persons""']"
"Commencement InformationI132S. 164 in force at 1.7.2005 except to the extent that it applies to S. by S.I. 2005/1521, art. 3(3)(a)I133S. 164 in force at 1.7.2005 for S. by S.S.I. 2005/358, art. 2(c)I134S. 164 in force at 1.4.2008 for N.I. by S.I. 2008/697, art. 2(b)165Certain references to police forcesU.K.(1)In section 119 of the Police Act 1997 (c. 50) (sources of information),","['0.121*""force"" + 0.121*""art"" + 0.091*""police"" + 0.061*""applies"" + 0.061*""extent""']"
(a)in subsection (3) for “the prescribed fee” substitute “ such fee as he thinks appropriate ”;,"['0.231*""fee"" + 0.154*""appropriate"" + 0.154*""prescribed"" + 0.154*""subsection"" + 0.154*""thinks""']"
(b)after subsection (5) insert—,"['0.500*""b"" + 0.500*""subsection""']"
“(6)For the purposes of this section references to a police force include any body mentioned in subsections (10)(a) to (i) and (11) of section 113B and references to a chief officer must be construed accordingly.,"['0.100*""section"" + 0.100*""references"" + 0.067*""police"" + 0.067*""must"" + 0.067*""force""']"
(7)In the case of such a body the reference in subsection (3) to the appropriate police authority must be construed as a reference to such body as is prescribed.”,"['0.136*""body"" + 0.136*""reference"" + 0.091*""subsection"" + 0.091*""appropriate"" + 0.091*""police""']"
"(2)In each version of section 120A of that Act (as inserted respectively by section 134(1) of the Criminal Justice and Police Act 2001 (c. 16) and section 70 of the Criminal Justice (Scotland) Act 2003 (asp 7)), after subsection (5) insert—","['0.143*""act"" + 0.143*""section"" + 0.107*""justice"" + 0.107*""criminal"" + 0.071*""asp""']"
“(6)For the purposes of this section references to a police force include any body mentioned in subsections (10)(a) to (i) and (11) of section 113B and references to a chief officer must be construed accordingly.”,"['0.100*""references"" + 0.100*""section"" + 0.067*""body"" + 0.067*""accordingly"" + 0.067*""must""']"
"(3)In section 124A of that Act (offences relating to disclosure of information) (inserted by section 328 of and paragraphs 1 and 11 of Schedule 35 to the Criminal Justice Act 2003 (c. 44)), after subsection (5) insert—","['0.115*""act"" + 0.115*""section"" + 0.077*""disclosure"" + 0.077*""offences"" + 0.077*""relating""']"
“(6)For the purposes of this section the reference to a police force includes any body mentioned in subsections (10)(a) to (i) and (11) of section 113B and the reference to a chief officer must be construed accordingly.”,"['0.100*""section"" + 0.100*""reference"" + 0.067*""accordingly"" + 0.067*""construed"" + 0.067*""officer""']"
"Commencement InformationI135S. 165 in force at 1.4.2006 for S. by S.S.I. 2006/166, art. 2(1)(c)I136S. 165(1)(a) in force at 1.7.2005 except to the extent that it applies to S. by S.I. 2005/1521, art. 3(3)(b)I137S. 165(1)(a)(b) in force at 1.4.2008 for N.I. by S.I. 2008/697, art. 2(c)I138S. 165(1)(b)(2)(3) in force at 6.4.2006 for E.W. by S.I. 2006/378, art. 7(d)I139S. 165(2)(3) in force at 3.12.2007 for N.I. by S.I. 2007/3341, art. 2(b)166Further amendments to Police Act 1997 as it applies to ScotlandS(1)In section 120A of the Police Act 1997 (as inserted by section 70 of the Criminal Justice (Scotland) Act 2003 (asp 7)), in subsection (5) for the words from “the prescribed fee” to the end substitute “ such fee as they consider appropriate ”.","['0.086*""art"" + 0.086*""force"" + 0.071*""b"" + 0.057*""act"" + 0.043*""c""']"
(2)In section 126 of that Act of 1997 after subsection (2) insert—,"['0.333*""act"" + 0.333*""section"" + 0.333*""subsection""']"
“(3)In the application of this Part to Scotland references to the Secretary of State must be construed as references to the Scottish Ministers.,"['0.143*""references"" + 0.095*""construed"" + 0.095*""scotland"" + 0.095*""scottish"" + 0.095*""secretary""']"
(4)Subsection (3) does not apply to section 118(2A)(d) or 124A(1) and (2).”,"['0.333*""apply"" + 0.333*""section"" + 0.333*""subsection""']"
"Commencement InformationI140S. 166(1) in force at 1.4.2006 by S.S.I. 2006/166, art. 2(1)(c)I141S. 166(2) in force at 1.7.2005 for S. by S.S.I. 2005/358, art. 2(d)I142S. 166(2) in force at 1.7.2005 except to the extent that it applies to S. by S.I. 2005/1521, art. 3(3)(c)I143S. 166(2) in force at 3.12.2007 for N.I. by S.I. 2007/3341, art. 2(c)167Part 5 of the Police Act 1997: Northern IrelandU.K.The amendments made by Schedule 35 to the Criminal Justice Act 2003 (c. 44) to Part 5 of the Police Act 1997 (c. 50) extend to Northern Ireland as well as to England and Wales, and accordingly in section 337(5) of that Act of 2003 (extent)—","['0.083*""force"" + 0.083*""art"" + 0.083*""act"" + 0.067*""c"" + 0.050*""police""']"
(a)after “section 315” insert— “ section 328; ”;,"['1.000*""section""']"
(b)after “Schedule 5” insert— “ Schedule 35. ”,"['0.600*""schedule"" + 0.400*""b""']"
"168Part 5 of the Police Act 1997: Channel Islands and Isle of ManU.K.(1)Her Majesty may by Order in Council extend any provision of Part 5 of the Police Act 1997 (certificates of criminal records etc.), with such modifications as appear to Her Majesty in Council to be appropriate, to any of the Channel Islands or the Isle of Man.","['0.064*""majesty"" + 0.064*""police"" + 0.064*""isle"" + 0.064*""channel"" + 0.064*""council""']"
"(2)An order under this section may make such consequential, incidental, supplementary, transitory or transitional provision or savings as Her Majesty in Council thinks appropriate.","['0.067*""transitional"" + 0.067*""majesty"" + 0.067*""order"" + 0.067*""thinks"" + 0.067*""appropriate""']"
"Commencement InformationI144S. 168 in force at 1.7.2005 by S.I. 2005/1521, art. 3(1)(aa)Witness summonsesE+W169Powers of Crown Court and Magistrates' Court to issue witness summonsE+W(1)In section 2(1) of the Criminal Procedure (Attendance of Witnesses) Act 1965 (c. 69) (issue of witness summons on application to Crown Court) for paragraph (b) substitute—","['0.091*""witness"" + 0.091*""court"" + 0.068*""issue"" + 0.068*""crown"" + 0.045*""criminal""']"
“(b)it is in the interests of justice to issue a summons under this section to secure the attendance of that person to give evidence or to produce the document or thing.”,"['0.071*""b"" + 0.071*""interests"" + 0.071*""give"" + 0.071*""person"" + 0.071*""section""']"
(2)In section 97 of the Magistrates' Courts Act 1980 (c. 43) (summons to witness) for subsection (1) substitute—,"['0.143*""subsection"" + 0.143*""section"" + 0.143*""summons"" + 0.143*""courts"" + 0.143*""witness""']"
“(1)Where a justice of the peace is satisfied that—,"['0.333*""justice"" + 0.333*""peace"" + 0.333*""satisfied""']"
"(a)any person in England or Wales is likely to be able to give material evidence, or produce any document or thing likely to be material evidence, at the summary trial of an information or hearing of a complaint by a magistrates' court, and","['0.077*""likely"" + 0.077*""material"" + 0.077*""evidence"" + 0.051*""summary"" + 0.051*""magistrates""']"
"(b)it is in the interests of justice to issue a summons under this subsection to secure the attendance of that person to give evidence or produce the document or thing,","['0.071*""b"" + 0.071*""issue"" + 0.071*""subsection"" + 0.071*""summons"" + 0.071*""secure""']"
the justice shall issue a summons directed to that person requiring him to attend before the court at the time and place appointed in the summons to give evidence or to produce the document or thing.”,"['0.086*""summons"" + 0.057*""produce"" + 0.057*""court"" + 0.057*""issue"" + 0.057*""document""']"
(3)In section 97A(1) of that Act (summons as to committal proceedings) for paragraph (b) substitute—,"['0.143*""proceedings"" + 0.143*""summons"" + 0.143*""committal"" + 0.143*""b"" + 0.143*""act""']"
"“(b)it is in the interests of justice to issue a summons under this section to secure the attendance of that person to give evidence or to produce the document or other exhibit, and”.","['0.071*""section"" + 0.071*""issue"" + 0.071*""person"" + 0.071*""exhibit"" + 0.071*""justice""']"
(4)In paragraph 4(1) of Schedule 3 to the Crime and Disorder Act 1998 (c. 37) (power of justice to take depositions etc.) for paragraph (b) substitute—,"['0.130*""paragraph"" + 0.087*""disorder"" + 0.087*""crime"" + 0.087*""take"" + 0.087*""depositions""']"
“(b)it is in the interests of justice to issue a summons under this paragraph to secure the attendance of the witness to have his evidence taken as a deposition or to produce the document or other exhibit.”,"['0.067*""secure"" + 0.067*""exhibit"" + 0.067*""evidence"" + 0.067*""summons"" + 0.067*""issue""']"
(5)In section 51A(1) of the Judicature (Northern Ireland) Act 1978 (c. 23) (issue of witness summons on application to Crown Court) for paragraph (b) substitute—,"['0.077*""crown"" + 0.077*""northern"" + 0.077*""ireland"" + 0.077*""paragraph"" + 0.077*""witness""']"
“(b)it is in the interests of justice to issue a summons under this section to secure the attendance of that person to give evidence or to produce the document or thing.”,"['0.071*""section"" + 0.071*""attendance"" + 0.071*""b"" + 0.071*""issue"" + 0.071*""evidence""']"
"Commencement InformationI145S. 169 in force at 1.7.2005 by S.I. 2005/1521, art. 3(1)(bb)F141170Powers of courts-martial etc. to issue warrants of arrest in respect of witnessesE+W. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","['0.111*""art"" + 0.111*""respect"" + 0.111*""issue"" + 0.111*""warrants"" + 0.111*""commencement""']"
